AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID,_RepeatOffenderTag_forValidationOnly
633,426,Manjunath Poojary,45,M,A2,
634,427,Mahesh Patil,30,M,A1,
635,427,Suresh Naik,42,M,A2,
636,428,Naveen Hegde,31,M,A1,
637,428,Radha Poojary,21,F,A2,
638,429,Anil Hegde,33,M,A1,
639,430,Mahesh Murthy,23,M,A1,REPEAT-033
640,431,Mahesh Shetty,38,M,A1,REPEAT-022
641,431,Pooja Patil,21,F,A2,
642,432,Vijay Gowda,45,M,A1,
643,433,Manjunath Poojary,21,M,A1,
644,433,Rekha Patil,36,F,A2,
645,434,Roopa Iyer,34,F,A1,
646,434,Kavya Gowda,26,F,A2,
647,435,Manjunath Murthy,19,M,A1,
648,436,Raghu Hegde,37,M,A1,
649,436,Anil Bhat,54,M,A2,
650,437,Vijay Rao,47,M,A1,
651,438,Naveen Bhat,18,M,A1,
652,438,Basavaraj Setty,55,M,A2,
653,439,Shivaraj Kumar,42,M,A1,
654,440,Lakshmi Hegde,30,F,A1,
655,441,Mahesh Shetty,37,M,A1,REPEAT-022
656,442,Yogesh Murthy,27,M,A1,
657,442,Bhagya Bhat,33,F,A2,
658,442,Basavaraj Reddy,36,M,A3,
659,443,Priya Murthy,24,F,A1,REPEAT-010
660,443,Vidya Kumar,22,F,A2,
661,444,Chaya Murthy,19,F,A1,
662,444,Shivaraj Naik,42,M,A2,
663,445,Manjunath Murthy,25,M,A1,REPEAT-025
664,446,Nagaraj Achar,42,M,A1,
665,447,Sowmya Shetty,33,F,A1,
666,448,Vijay Shetty,21,M,A1,REPEAT-007
667,449,Geeta Bhat,45,F,A1,
668,449,Srinivas Iyer,48,M,A2,
669,449,Pooja Naidu,23,F,A3,
670,450,Manjula Shetty,45,F,A1,
671,451,Ravi Naidu,49,M,A1,
672,451,Deepa Kumar,44,F,A2,
673,451,Vijay Iyer,37,M,A3,
674,452,Lakshmi Achar,53,F,A1,
675,452,Shivaraj Hegde,51,M,A2,
676,453,Raghu Gowda,25,M,A1,
677,454,Vijay Hegde,52,M,A1,
678,454,Ganesh Rao,54,M,A2,
679,455,Mahesh Patil,46,M,A1,
680,455,Girish Rao,29,M,A2,
681,455,Pooja Hegde,37,F,A3,
682,456,Kumar Setty,24,M,A1,
683,456,Nagaraj Murthy,39,M,A2,
684,456,Shwetha Kumar,27,F,A3,
685,457,Sunita Poojary,23,F,A1,
686,458,Sunita Achar,26,F,A1,
687,459,Savitha Gowda,22,F,A1,
688,460,Lakshmi Hegde,22,F,A1,
689,460,Savitha Naidu,20,F,A2,
690,461,Ravi Gowda,48,M,A1,
691,462,Kumar Naidu,34,M,A1,
692,462,Shivaraj Reddy,40,M,A2,
693,463,Shivaraj Bhat,55,M,A1,
694,464,Ramesh Murthy,37,M,A1,
695,465,Kavya Rao,21,F,A1,
696,466,Ravi Bhat,28,M,A1,
697,466,Shwetha Murthy,26,F,A2,
698,467,Kumar Reddy,43,M,A1,
699,468,Mahesh Iyer,19,M,A1,
700,469,Manjunath Murthy,25,M,A1,REPEAT-025
701,470,Savitha Murthy,45,F,A1,
702,471,Kumar Hegde,35,M,A1,
703,472,Vijay Reddy,39,M,A1,
704,473,Radha Patil,51,F,A1,
705,474,Harish Reddy,41,M,A1,
706,475,Ramesh Bhat,21,M,A1,
707,476,Anil Naidu,49,M,A1,
708,476,Nagaraj Bhat,19,M,A2,
709,477,Anil Setty,41,M,A1,
710,478,Bhagya Iyer,47,F,A1,
711,479,Naveen Murthy,43,M,A1,REPEAT-002
712,480,Anita Rao,19,F,A1,
713,481,Manjula Hegde,32,F,A1,
714,482,Mahesh Shetty,38,M,A1,REPEAT-022
715,483,Mahesh Reddy,52,M,A1,
716,484,Ravi Naidu,43,M,A1,
717,484,Pooja Naidu,24,F,A2,
718,485,Ravi Gowda,55,M,A1,
719,486,Ramesh Gowda,44,M,A1,
720,486,Manjunath Gowda,27,M,A2,
721,487,Mahesh Gowda,52,M,A1,
722,488,Manjunath Bhat,32,M,A1,REPEAT-030
723,489,Nandini Achar,30,F,A1,
724,490,Kavya Reddy,27,F,A1,
725,491,Mahesh Murthy,23,M,A1,REPEAT-033
726,492,Sowmya Setty,45,F,A1,
727,493,Srinivas Poojary,34,M,A1,
728,493,Prakash Poojary,54,M,A2,
729,494,Roopa Iyer,31,F,A1,
730,495,Shobha Shetty,31,F,A1,REPEAT-017
731,496,Lakshmi Murthy,44,F,A1,REPEAT-044
732,497,Kavya Gowda,22,F,A1,
733,497,Manjunath Naik,29,M,A2,
734,498,Shobha Reddy,40,F,A1,
735,499,Naveen Bhat,50,M,A1,
736,500,Geeta Achar,26,F,A1,
737,500,Manjunath Gowda,24,M,A2,
738,501,Shivaraj Murthy,22,M,A1,
739,502,Harish Iyer,29,M,A1,
740,503,Naveen Setty,32,M,A1,REPEAT-036
741,503,Raghu Gowda,18,M,A2,
742,504,Yogesh Achar,19,M,A1,
743,505,Yogesh Naidu,24,M,A1,REPEAT-001
744,505,Suresh Reddy,48,M,A2,
745,506,Girish Murthy,46,M,A1,
746,507,Srinivas Hegde,31,M,A1,REPEAT-046
747,507,Geeta Kumar,36,F,A2,
748,508,Santosh Hegde,38,M,A1,
749,509,Santosh Kumar,19,M,A1,
750,510,Ramesh Rao,46,M,A1,
751,510,Bhagya Shetty,20,F,A2,
752,510,Girish Murthy,40,M,A3,
753,511,Girish Murthy,40,M,A1,
754,512,Ramesh Patil,28,M,A1,
755,512,Yogesh Shetty,35,M,A2,
756,513,Geeta Bhat,41,F,A1,
757,514,Harish Patil,51,M,A1,
758,515,Mahesh Shetty,38,M,A1,REPEAT-022
759,516,Srinivas Naik,40,M,A1,
760,517,Harish Reddy,44,M,A1,REPEAT-056
761,517,Anita Setty,44,F,A2,
762,517,Lakshmi Gowda,21,F,A3,
763,518,Kumar Patil,39,M,A1,
764,518,Mahesh Naidu,48,M,A2,
765,519,Mahesh Shetty,22,M,A1,
766,520,Lakshmi Setty,20,F,A1,
767,520,Naveen Hegde,33,M,A2,
768,520,Vijay Murthy,18,M,A3,
769,521,Anil Achar,21,M,A1,
770,521,Raghu Hegde,31,M,A2,
771,522,Girish Naidu,53,M,A1,
772,522,Manjunath Naik,41,M,A2,
773,522,Ganesh Setty,25,M,A3,
774,523,Yogesh Bhat,48,M,A1,
775,524,Sowmya Rao,32,F,A1,
776,525,Naveen Kumar,21,M,A1,
777,526,Vidya Setty,53,F,A1,
778,527,Girish Reddy,35,M,A1,
779,528,Pooja Shetty,46,F,A1,
780,529,Prakash Gowda,40,M,A1,
781,529,Vijay Setty,33,M,A2,
782,530,Anita Hegde,32,F,A1,
783,530,Santosh Patil,20,M,A2,
784,530,Naveen Poojary,25,M,A3,
785,531,Raghu Poojary,53,M,A1,
786,532,Naveen Murthy,43,M,A1,REPEAT-002
787,532,Shivaraj Iyer,49,M,A2,
788,533,Lakshmi Reddy,49,F,A1,
789,534,Shivaraj Kumar,29,M,A1,REPEAT-024
790,535,Girish Naidu,33,M,A1,
791,536,Rekha Iyer,51,F,A1,
792,537,Prakash Naik,41,M,A1,REPEAT-032
793,537,Suresh Setty,29,M,A2,
794,538,Mahesh Reddy,33,M,A1,
795,539,Santosh Rao,41,M,A1,REPEAT-027
796,540,Mahesh Poojary,28,M,A1,
797,541,Naveen Setty,32,M,A1,REPEAT-036
798,541,Ganesh Rao,46,M,A2,
799,542,Yogesh Naidu,24,M,A1,REPEAT-001
800,542,Ramesh Gowda,43,M,A2,
801,543,Priya Naik,21,F,A1,
802,543,Santosh Poojary,18,M,A2,
803,544,Sowmya Iyer,38,F,A1,
804,545,Lakshmi Shetty,52,F,A1,
805,546,Deepa Reddy,53,F,A1,
806,546,Suresh Kumar,47,M,A2,
807,547,Mahesh Murthy,23,M,A1,REPEAT-033
808,548,Rekha Bhat,47,F,A1,
809,549,Yogesh Naik,44,M,A1,
810,549,Manjula Iyer,20,F,A2,
811,550,Kumar Setty,31,M,A1,
812,551,Priya Murthy,23,F,A1,REPEAT-010
813,552,Basavaraj Reddy,22,M,A1,
814,552,Priya Gowda,33,F,A2,
815,552,Shwetha Murthy,54,F,A3,
816,553,Prakash Setty,42,M,A1,
817,554,Vijay Poojary,23,M,A1,
818,555,Radha Reddy,44,F,A1,REPEAT-055
819,556,Lakshmi Gowda,50,F,A1,
820,557,Savitha Reddy,41,F,A1,
821,558,Basavaraj Rao,45,M,A1,
822,558,Kumar Bhat,32,M,A2,
823,558,Anil Bhat,26,M,A3,
824,559,Kumar Iyer,21,M,A1,REPEAT-038
825,560,Vijay Rao,27,M,A1,
826,561,Ramesh Achar,32,M,A1,
827,561,Yogesh Gowda,53,M,A2,
828,561,Girish Reddy,43,M,A3,
829,562,Mahesh Shetty,38,M,A1,REPEAT-022
830,563,Prakash Poojary,37,M,A1,REPEAT-028
831,564,Shwetha Gowda,18,F,A1,
832,565,Anil Reddy,32,M,A1,
833,566,Radha Reddy,44,F,A1,REPEAT-055
834,566,Roopa Patil,29,F,A2,
835,567,Santosh Rao,32,M,A1,
836,568,Srinivas Naidu,37,M,A1,REPEAT-049
837,569,Radha Setty,22,F,A1,
838,569,Harish Poojary,40,M,A2,
839,570,Anil Achar,38,M,A1,
840,570,Nagaraj Kumar,29,M,A2,
841,571,Sowmya Naidu,27,F,A1,
842,571,Basavaraj Rao,19,M,A2,
843,572,Anil Gowda,21,M,A1,REPEAT-052
844,572,Naveen Murthy,50,M,A2,
845,573,Priya Murthy,23,F,A1,REPEAT-010
846,574,Mahesh Shetty,38,M,A1,REPEAT-022
847,574,Vijay Patil,20,M,A2,
848,574,Manjunath Naik,34,M,A3,
849,575,Lakshmi Naidu,55,F,A1,
850,576,Shivaraj Murthy,21,M,A1,
851,577,Naveen Hegde,31,M,A1,
852,578,Manjunath Rao,45,M,A1,
853,578,Girish Naidu,20,M,A2,
854,579,Suresh Naik,38,M,A1,REPEAT-042
855,579,Ravi Rao,52,M,A2,
856,580,Srinivas Naidu,40,M,A1,REPEAT-037
857,581,Lakshmi Hegde,20,F,A1,
858,581,Pooja Patil,54,F,A2,
859,581,Basavaraj Naidu,27,M,A3,
860,582,Prakash Naik,49,M,A1,
861,582,Manjunath Iyer,30,M,A2,
862,583,Ganesh Naik,52,M,A1,
863,584,Kavya Kumar,22,F,A1,
864,584,Shivaraj Iyer,33,M,A2,
865,585,Shivaraj Patil,25,M,A1,
866,586,Roopa Kumar,27,F,A1,
867,587,Lakshmi Setty,47,F,A1,
868,587,Ganesh Rao,23,M,A2,
869,588,Manjunath Poojary,52,M,A1,
870,589,Kumar Patil,22,M,A1,
871,590,Mahesh Murthy,23,M,A1,REPEAT-033
872,591,Nagaraj Iyer,39,M,A1,
873,592,Rekha Rao,39,F,A1,
874,593,Girish Naik,49,M,A1,
875,593,Kumar Naik,31,M,A2,
876,594,Basavaraj Rao,45,M,A1,
877,595,Girish Poojary,44,M,A1,
878,596,Ravi Kumar,25,M,A1,
879,596,Yogesh Naidu,23,M,A2,
880,597,Ganesh Setty,42,M,A1,
881,598,Ganesh Setty,25,M,A1,
882,599,Bhagya Gowda,44,F,A1,
883,600,Suresh Kumar,42,M,A1,
884,601,Manjunath Naidu,47,M,A1,
885,601,Kumar Bhat,45,M,A2,
886,602,Naveen Setty,33,M,A1,REPEAT-036
887,603,Ganesh Gowda,20,M,A1,REPEAT-020
888,604,Geeta Hegde,53,F,A1,
889,604,Lakshmi Hegde,55,F,A2,
890,604,Shwetha Iyer,44,F,A3,
891,605,Pooja Shetty,43,F,A1,
892,606,Radha Reddy,45,F,A1,REPEAT-055
893,607,Basavaraj Naidu,55,M,A1,
894,608,Manjunath Iyer,34,M,A1,
895,609,Kumar Reddy,45,M,A1,
896,610,Ravi Shetty,18,M,A1,
897,611,Mahesh Shetty,38,M,A1,REPEAT-022
898,612,Shivaraj Shetty,22,M,A1,
899,613,Harish Patil,40,M,A1,REPEAT-053
900,614,Anil Bhat,41,M,A1,REPEAT-054
901,615,Santosh Naik,22,M,A1,
902,615,Manjunath Achar,18,M,A2,
903,616,Ganesh Shetty,36,M,A1,
904,616,Raghu Rao,53,M,A2,
905,617,Manjunath Shetty,42,M,A1,
906,618,Ganesh Gowda,21,M,A1,REPEAT-020
907,618,Yogesh Kumar,27,M,A2,
908,619,Naveen Murthy,43,M,A1,REPEAT-002
909,620,Mahesh Hegde,46,M,A1,
910,621,Vijay Shetty,21,M,A1,REPEAT-007
911,622,Anita Hegde,38,F,A1,
912,623,Pooja Naidu,33,F,A1,
913,623,Santosh Naik,34,M,A2,
914,623,Harish Reddy,28,M,A3,
915,624,Basavaraj Rao,28,M,A1,
916,625,Shobha Shetty,50,F,A1,
917,625,Vijay Naidu,24,M,A2,
918,626,Yogesh Naidu,24,M,A1,REPEAT-001
919,626,Mahesh Shetty,39,M,A2,
920,627,Shwetha Hegde,49,F,A1,
921,628,Ramesh Naik,39,M,A1,
922,628,Srinivas Gowda,33,M,A2,
923,628,Yogesh Kumar,32,M,A3,
924,629,Ravi Setty,52,M,A1,
925,630,Nagaraj Hegde,34,M,A1,
926,631,Deepa Rao,42,F,A1,
927,632,Vijay Shetty,21,M,A1,REPEAT-007
928,633,Harish Naidu,37,M,A1,REPEAT-015
929,633,Mahesh Bhat,26,M,A2,
930,633,Santosh Poojary,20,M,A3,
931,634,Vidya Hegde,52,F,A1,
932,634,Radha Setty,49,F,A2,
933,635,Suresh Kumar,23,M,A1,
934,636,Radha Rao,40,F,A1,
935,637,Shobha Rao,46,F,A1,
936,637,Radha Bhat,53,F,A2,
937,638,Kumar Kumar,19,M,A1,
938,639,Shivaraj Kumar,29,M,A1,REPEAT-024
939,639,Anil Kumar,44,M,A2,
940,640,Chaya Shetty,45,F,A1,
941,641,Ramesh Poojary,22,M,A1,
942,641,Nagaraj Hegde,29,M,A2,
943,642,Santosh Iyer,40,M,A1,
944,643,Geeta Poojary,45,F,A1,
945,643,Shwetha Rao,29,F,A2,
946,643,Pooja Rao,19,F,A3,
947,644,Kumar Naidu,23,M,A1,
948,644,Manjula Murthy,42,F,A2,
949,645,Priya Murthy,54,F,A1,
950,646,Savitha Reddy,35,F,A1,
951,647,Yogesh Murthy,23,M,A1,
952,648,Raghu Naik,48,M,A1,
953,649,Ramesh Reddy,34,M,A1,
954,650,Mahesh Kumar,33,M,A1,
955,650,Yogesh Iyer,47,M,A2,
956,650,Santosh Naidu,28,M,A3,
957,651,Srinivas Naidu,38,M,A1,REPEAT-049
958,651,Deepa Kumar,42,F,A2,
959,651,Suresh Rao,51,M,A3,
960,652,Ravi Patil,50,M,A1,
961,653,Harish Bhat,31,M,A1,
962,653,Ganesh Bhat,49,M,A2,
963,654,Girish Iyer,41,M,A1,
964,655,Anil Patil,34,M,A1,
965,656,Ramesh Naidu,46,M,A1,
966,656,Santosh Poojary,54,M,A2,
967,657,Harish Reddy,37,M,A1,
968,657,Shivaraj Kumar,46,M,A2,
969,658,Mahesh Setty,33,M,A1,
970,658,Basavaraj Gowda,44,M,A2,
971,658,Shivaraj Rao,23,M,A3,
972,659,Shivaraj Gowda,48,M,A1,
973,660,Priya Murthy,24,F,A1,REPEAT-010
974,661,Roopa Hegde,27,F,A1,
975,661,Kavya Gowda,34,F,A2,
976,662,Pooja Bhat,47,F,A1,
977,663,Sowmya Shetty,51,F,A1,
978,664,Sowmya Reddy,35,F,A1,
979,664,Santosh Gowda,19,M,A2,
980,665,Priya Setty,39,F,A1,
981,665,Kumar Shetty,28,M,A2,
982,666,Harish Reddy,44,M,A1,REPEAT-056
983,666,Priya Hegde,23,F,A2,
984,667,Naveen Setty,36,M,A1,
985,667,Ramesh Setty,18,M,A2,
986,667,Santosh Achar,24,M,A3,
987,668,Anil Rao,34,M,A1,
988,668,Santosh Murthy,35,M,A2,
989,669,Ravi Rao,20,M,A1,
990,670,Anil Bhat,41,M,A1,REPEAT-054
991,671,Harish Achar,45,M,A1,REPEAT-057
992,672,Vijay Achar,26,M,A1,
993,673,Basavaraj Reddy,51,M,A1,
994,673,Sunita Shetty,53,F,A2,
995,674,Yogesh Setty,43,M,A1,
996,674,Santosh Reddy,40,M,A2,
997,675,Geeta Achar,33,F,A1,
998,675,Sunita Gowda,41,F,A2,
999,676,Harish Patil,40,M,A1,REPEAT-053
1000,676,Sunita Setty,31,F,A2,
1001,677,Manjunath Murthy,47,M,A1,
1002,678,Srinivas Poojary,20,M,A1,
1003,679,Sowmya Achar,22,F,A1,
1004,680,Srinivas Naidu,38,M,A1,REPEAT-049
1005,681,Shivaraj Setty,41,M,A1,
1006,681,Shwetha Achar,25,F,A2,
1007,682,Shwetha Murthy,23,F,A1,
1008,683,Manjunath Patil,51,M,A1,
1009,683,Shivaraj Rao,46,M,A2,
1010,683,Srinivas Shetty,21,M,A3,
1011,684,Savitha Setty,52,F,A1,
1012,685,Ramesh Naik,23,M,A1,
1013,686,Priya Shetty,41,F,A1,
1014,687,Priya Murthy,44,F,A1,
1015,688,Manjula Kumar,44,F,A1,
1016,688,Raghu Reddy,27,M,A2,
1017,689,Raghu Achar,29,M,A1,
1018,690,Lakshmi Murthy,44,F,A1,REPEAT-044
1019,691,Mahesh Shetty,37,M,A1,REPEAT-022
1020,692,Sowmya Patil,50,F,A1,
1021,693,Radha Patil,51,F,A1,
1022,694,Radha Reddy,45,F,A1,REPEAT-055
1023,694,Bhagya Poojary,36,F,A2,
1024,695,Anita Patil,51,F,A1,
1025,695,Nandini Setty,48,F,A2,
1026,695,Ramesh Hegde,49,M,A3,
1027,696,Ganesh Gowda,37,M,A1,
1028,697,Vidya Hegde,22,F,A1,
1029,698,Girish Kumar,40,M,A1,
1030,699,Ganesh Reddy,52,M,A1,
1031,699,Ramesh Murthy,22,M,A2,
1032,700,Pooja Achar,29,F,A1,
1033,701,Manjunath Gowda,39,M,A1,
1034,701,Manjunath Bhat,19,M,A2,
1035,702,Ganesh Shetty,32,M,A1,
1036,702,Yogesh Murthy,18,M,A2,
1037,702,Sowmya Rao,27,F,A3,
1038,703,Manjunath Gowda,41,M,A1,
1039,703,Basavaraj Shetty,34,M,A2,
1040,704,Prakash Shetty,51,M,A1,
1041,704,Anil Hegde,50,M,A2,
1042,705,Manjunath Setty,27,M,A1,
1043,706,Kumar Poojary,22,M,A1,
1044,707,Srinivas Naidu,36,M,A1,
1045,708,Sowmya Naik,27,F,A1,
1046,708,Kumar Reddy,22,M,A2,
1047,709,Deepa Rao,39,F,A1,
1048,710,Savitha Shetty,33,F,A1,
1049,711,Anita Setty,24,F,A1,
1050,712,Lakshmi Murthy,44,F,A1,REPEAT-044
1051,713,Anita Achar,33,F,A1,
1052,714,Basavaraj Achar,39,M,A1,
1053,715,Raghu Setty,40,M,A1,
1054,716,Ramesh Setty,41,M,A1,
1055,717,Naveen Iyer,19,M,A1,
1056,718,Yogesh Iyer,33,M,A1,
1057,718,Harish Naidu,20,M,A2,
1058,719,Anil Shetty,31,M,A1,
1059,720,Sunita Reddy,43,F,A1,
1060,721,Nandini Shetty,22,F,A1,REPEAT-011
1061,721,Sunita Kumar,33,F,A2,
1062,722,Srinivas Kumar,21,M,A1,
1063,723,Ganesh Reddy,31,M,A1,
1064,723,Raghu Naidu,29,M,A2,
1065,724,Sowmya Reddy,21,F,A1,
1066,725,Rekha Bhat,42,F,A1,REPEAT-047
1067,725,Girish Rao,55,M,A2,
1068,725,Santosh Poojary,34,M,A3,
1069,726,Santosh Hegde,43,M,A1,
1070,727,Nandini Gowda,18,F,A1,
1071,728,Ganesh Rao,51,M,A1,
1072,729,Harish Patil,39,M,A1,REPEAT-053
1073,730,Santosh Iyer,44,M,A1,
1074,730,Manjunath Iyer,55,M,A2,
1075,731,Savitha Hegde,44,F,A1,
1076,731,Ganesh Reddy,29,M,A2,
1077,732,Nagaraj Achar,33,M,A1,
1078,733,Nagaraj Hegde,53,M,A1,
1079,733,Kavya Hegde,31,F,A2,
1080,734,Yogesh Bhat,54,M,A1,
1081,735,Lakshmi Setty,49,F,A1,
1082,736,Santosh Naik,24,M,A1,
1083,737,Harish Hegde,43,M,A1,
1084,737,Mahesh Rao,46,M,A2,
1085,738,Santosh Achar,35,M,A1,
1086,739,Manjula Naik,34,F,A1,
1087,740,Lakshmi Murthy,44,F,A1,REPEAT-044
1088,740,Nagaraj Patil,23,M,A2,
1089,741,Anil Patil,33,M,A1,
1090,742,Deepa Naik,19,F,A1,
1091,743,Nandini Bhat,40,F,A1,
1092,743,Raghu Iyer,51,M,A2,
1093,744,Ravi Achar,45,M,A1,
1094,745,Roopa Poojary,38,F,A1,
1095,746,Ravi Shetty,35,M,A1,
1096,746,Harish Naidu,42,M,A2,
1097,746,Vijay Iyer,43,M,A3,
1098,747,Manjunath Kumar,54,M,A1,
1099,748,Prakash Hegde,23,M,A1,
1100,749,Shivaraj Shetty,18,M,A1,
1101,749,Santosh Achar,46,M,A2,
1102,750,Pooja Achar,32,F,A1,
1103,751,Anil Gowda,51,M,A1,
1104,752,Kumar Murthy,36,M,A1,
1105,753,Kumar Rao,44,M,A1,REPEAT-018
1106,753,Geeta Setty,50,F,A2,
1107,754,Sowmya Poojary,42,F,A1,
1108,755,Suresh Naidu,30,M,A1,
1109,756,Savitha Kumar,18,F,A1,
1110,757,Nagaraj Naidu,37,M,A1,REPEAT-035
1111,757,Ganesh Hegde,39,M,A2,
1112,757,Manjunath Shetty,44,M,A3,
1113,758,Naveen Murthy,43,M,A1,REPEAT-002
1114,759,Suresh Murthy,21,M,A1,
1115,760,Yogesh Iyer,48,M,A1,
1116,761,Suresh Rao,43,M,A1,
1117,762,Yogesh Kumar,45,M,A1,
1118,762,Ramesh Patil,41,M,A2,
1119,763,Nagaraj Murthy,47,M,A1,
1120,763,Mahesh Rao,50,M,A2,
1121,763,Deepa Gowda,19,F,A3,
1122,764,Yogesh Naidu,24,M,A1,REPEAT-001
1123,764,Kumar Achar,25,M,A2,
1124,765,Raghu Reddy,31,M,A1,
1125,765,Harish Reddy,21,M,A2,
1126,766,Ravi Iyer,32,M,A1,
1127,766,Raghu Naidu,31,M,A2,
1128,766,Shivaraj Patil,52,M,A3,
1129,767,Radha Naik,55,F,A1,
1130,768,Geeta Kumar,31,F,A1,
1131,769,Ganesh Iyer,36,M,A1,
1132,770,Santosh Bhat,42,M,A1,
1133,770,Prakash Setty,46,M,A2,
1134,771,Harish Naidu,36,M,A1,REPEAT-015
1135,771,Vijay Kumar,42,M,A2,
1136,772,Nandini Reddy,46,F,A1,
1137,773,Naveen Murthy,44,M,A1,REPEAT-002
1138,773,Santosh Murthy,30,M,A2,
1139,774,Anil Naidu,26,M,A1,
1140,775,Manjunath Bhat,32,M,A1,REPEAT-030
1141,776,Kumar Setty,45,M,A1,
1142,777,Raghu Iyer,39,M,A1,
1143,777,Shobha Poojary,38,F,A2,
1144,777,Lakshmi Reddy,39,F,A3,
1145,778,Harish Kumar,28,M,A1,
1146,779,Suresh Naik,38,M,A1,REPEAT-042
1147,780,Mahesh Shetty,37,M,A1,REPEAT-022
1148,781,Manjunath Bhat,45,M,A1,
1149,782,Kumar Shetty,36,M,A1,
1150,783,Manjunath Murthy,26,M,A1,REPEAT-025
1151,783,Harish Rao,26,M,A2,
1152,784,Shivaraj Kumar,34,M,A1,
1153,785,Ganesh Kumar,23,M,A1,
1154,786,Nagaraj Setty,45,M,A1,REPEAT-003
1155,787,Savitha Setty,23,F,A1,
1156,787,Vidya Shetty,22,F,A2,
1157,787,Harish Poojary,41,M,A3,
1158,788,Geeta Hegde,51,F,A1,
1159,789,Ramesh Poojary,53,M,A1,
1160,789,Santosh Setty,40,M,A2,
1161,790,Vijay Rao,20,M,A1,
1162,791,Vidya Shetty,30,F,A1,
1163,791,Deepa Bhat,51,F,A2,
1164,791,Kumar Poojary,32,M,A3,
1165,792,Basavaraj Bhat,27,M,A1,
1166,793,Ganesh Kumar,47,M,A1,
1167,794,Anita Shetty,27,F,A1,
1168,795,Suresh Patil,37,M,A1,
1169,795,Suresh Gowda,50,M,A2,
1170,796,Vidya Reddy,46,F,A1,
1171,797,Sunita Poojary,28,F,A1,
1172,798,Roopa Gowda,24,F,A1,
1173,798,Sowmya Shetty,55,F,A2,
1174,799,Raghu Gowda,36,M,A1,
1175,800,Suresh Naik,38,M,A1,REPEAT-042
1176,800,Anil Poojary,37,M,A2,
1177,801,Yogesh Iyer,27,M,A1,
1178,801,Manjunath Hegde,40,M,A2,
1179,801,Shivaraj Achar,26,M,A3,
1180,802,Nagaraj Shetty,37,M,A1,
1181,802,Ramesh Hegde,28,M,A2,
1182,803,Anil Bhat,35,M,A1,REPEAT-005
1183,804,Mahesh Shetty,38,M,A1,REPEAT-022
1184,804,Roopa Naik,33,F,A2,
1185,805,Shobha Murthy,41,F,A1,
1186,806,Sunita Hegde,45,F,A1,
1187,807,Basavaraj Gowda,42,M,A1,
1188,808,Yogesh Iyer,21,M,A1,
1189,808,Priya Shetty,43,F,A2,
1190,809,Prakash Patil,39,M,A1,
1191,810,Manjunath Murthy,26,M,A1,REPEAT-025
1192,810,Vijay Patil,38,M,A2,
1193,811,Shwetha Setty,21,F,A1,
1194,812,Mahesh Shetty,37,M,A1,REPEAT-022
1195,813,Nandini Naidu,36,F,A1,
1196,813,Savitha Hegde,21,F,A2,
1197,813,Kumar Iyer,49,M,A3,
1198,814,Deepa Shetty,43,F,A1,
1199,814,Ganesh Kumar,46,M,A2,
1200,815,Girish Hegde,28,M,A1,
1201,815,Deepa Murthy,30,F,A2,
1202,815,Raghu Poojary,27,M,A3,
1203,816,Yogesh Iyer,33,M,A1,
1204,817,Savitha Patil,46,F,A1,
1205,817,Manjunath Kumar,18,M,A2,
1206,817,Raghu Naidu,18,M,A3,
1207,818,Ramesh Gowda,53,M,A1,
1208,819,Manjunath Shetty,21,M,A1,
1209,819,Anil Kumar,19,M,A2,
1210,820,Nagaraj Naidu,37,M,A1,REPEAT-035
1211,821,Basavaraj Kumar,27,M,A1,
1212,822,Sunita Hegde,31,F,A1,
1213,822,Nagaraj Iyer,39,M,A2,
1214,823,Ganesh Reddy,55,M,A1,
1215,823,Shivaraj Shetty,39,M,A2,
1216,823,Anil Naidu,48,M,A3,
1217,824,Kumar Setty,47,M,A1,
1218,824,Nagaraj Iyer,49,M,A2,
1219,825,Kumar Reddy,19,M,A1,
1220,826,Shwetha Hegde,24,F,A1,
1221,827,Manjunath Murthy,25,M,A1,REPEAT-025
1222,827,Vidya Hegde,43,F,A2,
1223,827,Ganesh Poojary,47,M,A3,
1224,828,Nagaraj Naidu,37,M,A1,REPEAT-035
1225,829,Radha Reddy,44,F,A1,REPEAT-055
1226,829,Sunita Setty,42,F,A2,
1227,830,Ramesh Shetty,31,M,A1,
1228,831,Manjunath Murthy,25,M,A1,REPEAT-025
1229,832,Mahesh Hegde,32,M,A1,
1230,833,Naveen Rao,45,M,A1,
1231,833,Priya Naik,53,F,A2,
1232,834,Naveen Murthy,43,M,A1,REPEAT-002
1233,834,Yogesh Kumar,24,M,A2,
1234,835,Nagaraj Kumar,30,M,A1,
1235,836,Naveen Murthy,43,M,A1,REPEAT-002
1236,836,Prakash Setty,18,M,A2,
1237,837,Basavaraj Iyer,18,M,A1,
1238,838,Manjunath Murthy,25,M,A1,REPEAT-025
1239,838,Radha Kumar,35,F,A2,
1240,839,Vijay Poojary,48,M,A1,
1241,839,Harish Murthy,40,M,A2,
1242,839,Anil Setty,25,M,A3,
1243,840,Basavaraj Naidu,28,M,A1,
1244,841,Nagaraj Poojary,24,M,A1,
1245,841,Lakshmi Hegde,31,F,A2,
1246,842,Mahesh Murthy,23,M,A1,REPEAT-033
1247,842,Rekha Poojary,43,F,A2,
1248,843,Srinivas Murthy,54,M,A1,
1249,844,Bhagya Rao,51,F,A1,
