VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
733,636,Manjula Poojary,53,F,0
734,636,Girish Rao,38,M,0
735,637,Basavaraj Shetty,47,M,0
736,638,Girish Bhat,9,M,0
737,639,Raghu Bhat,38,M,0
738,640,Ramesh Patil,37,M,0
739,641,Sunita Naik,41,F,0
740,642,Manjula Reddy,62,F,0
741,643,Ravi Setty,9,M,0
742,644,Kavya Hegde,46,F,0
743,645,Nandini Hegde,23,F,0
744,646,Mahesh Hegde,53,M,0
745,647,Kumar Murthy,16,M,0
746,648,Priya Hegde,58,F,0
747,649,Raghu Iyer,11,M,0
748,650,Savitha Bhat,73,F,0
749,651,Yogesh Bhat,33,M,0
750,651,Bhagya Achar,33,F,0
751,652,Vidya Patil,40,F,0
752,653,Basavaraj Shetty,31,M,0
753,654,Anil Achar,14,M,0
754,655,Chaya Iyer,64,F,0
755,655,Yogesh Kumar,71,M,0
756,656,Manjula Achar,74,F,0
757,657,Shwetha Bhat,63,F,0
758,658,Vijay Shetty,73,M,0
759,659,Sowmya Bhat,71,F,0
760,660,Shivaraj Rao,28,M,0
761,661,Deepa Kumar,43,F,0
762,662,Girish Patil,38,M,0
763,663,Vidya Kumar,27,F,0
764,664,Priya Naidu,48,F,0
765,665,Priya Murthy,54,F,0
766,666,Vijay Murthy,30,M,0
767,667,Manjunath Naik,61,M,0
768,668,Vidya Achar,56,F,0
769,669,Geeta Bhat,26,F,0
770,670,Vijay Naidu,27,M,0
771,671,Shobha Hegde,38,F,0
772,672,Suresh Naik,44,M,0
773,673,Prakash Gowda,29,M,0
774,674,Santosh Iyer,42,M,0
775,675,Sunita Setty,15,F,0
776,676,Rekha Reddy,61,F,0
777,677,Chaya Hegde,32,F,0
778,677,Srinivas Achar,42,M,0
779,678,Santosh Hegde,37,M,0
780,679,Sunita Naidu,18,F,0
781,680,Ravi Bhat,35,M,0
782,680,Ravi Bhat,41,M,0
783,681,Nagaraj Reddy,58,M,0
784,681,Raghu Bhat,15,M,0
785,682,Geeta Rao,46,F,0
786,683,Roopa Setty,52,F,0
787,684,Santosh Iyer,25,M,0
788,685,Shobha Hegde,29,F,0
789,686,Manjula Murthy,47,F,0
790,687,Roopa Hegde,53,F,0
791,688,Ramesh Rao,67,M,0
792,688,Deepa Naik,17,F,0
793,689,Naveen Hegde,72,M,0
794,690,Vidya Rao,20,F,0
795,691,Savitha Hegde,5,F,0
796,692,Mahesh Kumar,33,M,0
797,692,Vidya Naik,27,F,0
798,693,Girish Patil,25,M,0
799,694,Girish Naidu,72,M,0
800,695,Mahesh Gowda,54,M,0
801,696,Manjula Shetty,38,F,0
802,697,Lakshmi Poojary,44,F,0
803,698,Bhagya Poojary,10,F,0
804,699,Nagaraj Reddy,55,M,0
805,700,Suresh Setty,12,M,0
806,701,Prakash Poojary,28,M,0
807,702,Sowmya Rao,30,F,0
808,703,Pooja Iyer,17,F,0
809,704,Suresh Murthy,61,M,0
810,704,Shobha Poojary,15,F,0
811,705,Nandini Reddy,71,F,0
812,706,Sunita Setty,69,F,0
813,707,Roopa Rao,58,F,0
814,708,Yogesh Murthy,70,M,0
815,709,Kavya Bhat,34,F,0
816,710,Srinivas Murthy,73,M,0
817,711,Bhagya Murthy,10,F,0
818,712,Manjunath Gowda,23,M,0
819,713,Savitha Rao,14,F,0
820,714,Geeta Iyer,12,F,0
821,714,Harish Reddy,44,M,0
822,715,Ganesh Shetty,42,M,0
823,716,Ganesh Bhat,45,M,0
824,717,Mahesh Naidu,60,M,0
825,717,Raghu Reddy,70,M,0
826,718,Manjula Iyer,52,F,0
827,718,Pooja Naik,57,F,0
828,719,Kumar Achar,34,M,0
829,720,Nandini Kumar,28,F,0
830,721,Sunita Hegde,5,F,0
831,722,Shwetha Bhat,24,F,0
832,723,Pooja Shetty,31,F,0
833,724,Deepa Gowda,72,F,0
834,724,Kumar Naik,60,M,0
835,725,Pooja Bhat,53,F,0
836,726,Naveen Naik,40,M,0
837,727,Savitha Gowda,35,F,0
838,728,Lakshmi Kumar,54,F,0
839,729,Raghu Reddy,21,M,0
840,730,Ramesh Bhat,57,M,0
841,731,Anita Setty,25,F,0
842,732,Nandini Setty,53,F,0
843,733,Bhagya Setty,34,F,0
844,733,Nagaraj Gowda,20,M,0
845,734,Lakshmi Naidu,46,F,0
846,735,Deepa Rao,47,F,0
847,736,Anita Rao,18,F,0
848,737,Sowmya Gowda,45,F,0
849,738,Basavaraj Shetty,39,M,0
850,739,Ganesh Reddy,70,M,0
851,740,Kumar Naik,31,M,0
852,741,Lakshmi Poojary,28,F,0
853,742,Sunita Achar,64,F,0
854,743,Ramesh Iyer,40,M,0
855,743,Bhagya Murthy,57,F,0
856,744,Priya Naik,7,F,0
857,745,Sowmya Kumar,8,F,0
858,746,Manjunath Kumar,55,M,0
859,747,Basavaraj Setty,41,M,0
860,748,Srinivas Reddy,22,M,0
861,749,Rekha Iyer,25,F,0
862,750,Prakash Bhat,29,M,0
863,751,Ganesh Poojary,59,M,0
864,752,Harish Naik,62,M,0
865,753,Kumar Iyer,34,M,0
866,754,Shobha Rao,63,F,0
867,754,Sowmya Hegde,13,F,0
868,755,Santosh Iyer,41,M,0
869,756,Sowmya Shetty,6,F,0
870,757,Vijay Kumar,7,M,0
871,758,Shwetha Naik,47,F,0
872,759,Ravi Rao,41,M,0
873,760,Pooja Reddy,8,F,0
874,761,Santosh Naik,51,M,0
875,762,Prakash Naidu,16,M,0
876,762,Kavya Kumar,60,F,0
877,763,Vidya Setty,21,F,0
878,763,Srinivas Naidu,51,M,0
879,764,Sunita Shetty,67,F,0
880,765,Ravi Naidu,11,M,0
881,766,Mahesh Shetty,20,M,0
882,767,Mahesh Patil,41,M,0
883,768,Anil Achar,51,M,0
884,769,Lakshmi Patil,55,F,0
885,770,Srinivas Poojary,46,M,0
886,770,Yogesh Shetty,45,M,0
887,771,Shwetha Reddy,58,F,0
888,771,Bhagya Hegde,16,F,0
889,772,Rekha Bhat,24,F,0
890,773,Suresh Achar,27,M,0
891,774,Pooja Naidu,59,F,0
892,775,Ravi Murthy,12,M,0
893,776,Savitha Reddy,31,F,0
894,777,Kavya Gowda,11,F,0
895,778,Ramesh Reddy,42,M,0
896,779,Manjula Naidu,62,F,0
897,780,Naveen Bhat,22,M,0
898,781,Anita Bhat,11,F,0
899,782,Kumar Achar,67,M,0
900,783,Mahesh Poojary,36,M,0
901,784,Pooja Patil,45,F,0
902,784,Harish Iyer,30,M,0
903,785,Vidya Achar,24,F,0
904,785,Yogesh Kumar,19,M,0
905,786,Pooja Bhat,55,F,0
906,787,Chaya Poojary,44,F,0
907,788,Raghu Shetty,46,M,0
908,789,Sowmya Setty,69,F,0
909,790,Nagaraj Murthy,52,M,0
910,791,Anita Achar,25,F,0
911,792,Shivaraj Bhat,28,M,0
912,792,Srinivas Kumar,45,M,0
913,793,Harish Achar,74,M,0
914,794,Naveen Iyer,53,M,0
915,795,Srinivas Setty,26,M,0
916,796,Sunita Reddy,75,F,0
917,796,Ganesh Iyer,15,M,0
918,797,Ganesh Naik,48,M,0
919,798,Shwetha Reddy,50,F,0
920,799,Suresh Iyer,49,M,0
921,799,Priya Shetty,64,F,0
922,800,Kumar Rao,44,M,0
923,801,Deepa Shetty,57,F,0
924,802,Girish Gowda,37,M,0
925,803,Naveen Iyer,24,M,0
926,804,Savitha Bhat,9,F,0
927,805,Ganesh Murthy,68,M,0
928,806,Lakshmi Hegde,44,F,0
929,807,Srinivas Naidu,18,M,0
930,807,Savitha Kumar,49,F,0
931,808,Vijay Murthy,41,M,0
932,809,Harish Achar,12,M,0
933,810,Yogesh Naik,23,M,0
934,811,Ramesh Naik,15,M,0
935,812,Radha Kumar,27,F,0
936,813,Lakshmi Poojary,61,F,0
937,814,Vijay Rao,41,M,0
938,815,Chaya Kumar,74,F,0
939,816,Geeta Shetty,27,F,0
940,817,Shwetha Naik,25,F,0
941,818,Anita Murthy,43,F,0
942,818,Lakshmi Shetty,42,F,0
943,819,Harish Iyer,29,M,0
944,820,Kumar Bhat,60,M,0
945,821,Harish Kumar,31,M,0
946,822,Kavya Setty,43,F,0
947,823,Chaya Kumar,46,F,0
948,823,Vijay Kumar,7,M,0
949,824,Harish Iyer,59,M,0
950,825,Suresh Iyer,45,M,0
951,826,Nagaraj Murthy,53,M,0
952,826,Girish Kumar,43,M,0
953,827,Vijay Patil,61,M,0
954,828,Savitha Patil,63,F,0
955,829,Ramesh Hegde,59,M,0
956,830,Ganesh Naidu,44,M,0
957,831,Girish Achar,75,M,0
958,832,Geeta Gowda,57,F,0
959,833,Chaya Naik,17,F,0
960,834,Vidya Murthy,25,F,0
961,835,Nandini Patil,22,F,0
962,836,Kumar Reddy,38,M,0
963,837,Shobha Shetty,13,F,0
964,838,Prakash Setty,21,M,0
965,839,Anil Murthy,46,M,0
966,840,Prakash Poojary,61,M,0
967,841,Girish Setty,28,M,0
968,842,Manjunath Achar,17,M,0
969,843,Girish Patil,70,M,0
970,844,Rekha Patil,45,F,0
971,845,Geeta Gowda,12,F,0
972,846,Chaya Poojary,12,F,0
973,847,Ramesh Patil,61,M,0
974,847,Basavaraj Kumar,66,M,0
975,848,Santosh Reddy,50,M,0
976,849,Naveen Murthy,27,M,0
977,849,Rekha Naik,58,F,0
978,850,Ganesh Naidu,69,M,0
979,851,Manjunath Rao,20,M,0
980,852,Pooja Shetty,56,F,0
981,853,Priya Rao,16,F,0
982,854,Rekha Achar,24,F,0
983,855,Geeta Shetty,64,F,0
984,856,Shobha Gowda,29,F,0
985,857,Pooja Reddy,20,F,0
986,858,Srinivas Patil,61,M,0
987,859,Suresh Gowda,73,M,0
988,859,Prakash Iyer,58,M,0
989,860,Nandini Naidu,72,F,0
990,860,Savitha Rao,64,F,0
991,861,Srinivas Shetty,27,M,0
992,862,Kumar Gowda,58,M,0
993,863,Kumar Iyer,74,M,0
994,864,Raghu Hegde,19,M,0
995,865,Vidya Naidu,49,F,0
996,866,Chaya Poojary,37,F,0
997,867,Lakshmi Rao,73,F,0
998,868,Bhagya Reddy,32,F,0
999,869,Ravi Naidu,20,M,0
1000,870,Sowmya Hegde,23,F,0
1001,871,Kumar Setty,25,M,0
1002,872,Harish Kumar,27,M,0
1003,872,Basavaraj Murthy,50,M,0
1004,873,Sowmya Hegde,70,F,0
1005,874,Vijay Gowda,27,M,0
1006,875,Shwetha Patil,30,F,0
1007,876,Deepa Naidu,7,F,0
1008,876,Mahesh Reddy,34,M,0
1009,877,Pooja Murthy,30,F,0
1010,877,Anil Rao,44,M,0
1011,878,Mahesh Setty,31,M,0
1012,879,Manjunath Setty,72,M,0
1013,880,Sunita Hegde,45,F,0
1014,881,Santosh Rao,57,M,0
1015,882,Harish Naik,9,M,0
1016,882,Raghu Poojary,72,M,0
1017,883,Anil Naidu,15,M,0
1018,884,Yogesh Naik,27,M,0
1019,885,Sowmya Rao,21,F,0
1020,886,Suresh Achar,48,M,0
1021,887,Bhagya Hegde,29,F,0
1022,888,Srinivas Poojary,9,M,0
1023,889,Radha Iyer,63,F,0
1024,889,Roopa Reddy,23,F,0
1025,890,Priya Murthy,65,F,0
1026,890,Kavya Setty,37,F,0
1027,891,Girish Rao,69,M,0
1028,892,Ganesh Reddy,53,M,0
1029,893,Shobha Iyer,11,F,0
1030,893,Chaya Naidu,10,F,0
1031,894,Yogesh Achar,17,M,0
1032,895,Savitha Reddy,8,F,0
1033,895,Bhagya Iyer,48,F,0
1034,896,Priya Gowda,28,F,0
1035,896,Naveen Achar,19,M,0
1036,897,Chaya Rao,52,F,0
1037,898,Kavya Gowda,61,F,0
1038,899,Kumar Gowda,54,M,0
1039,900,Anil Hegde,14,M,0
1040,900,Radha Hegde,8,F,0
1041,901,Vijay Naidu,17,M,0
1042,902,Anita Poojary,9,F,0
1043,903,Deepa Naik,32,F,0
1044,904,Santosh Patil,27,M,0
1045,905,Pooja Reddy,25,F,0
1046,905,Lakshmi Hegde,66,F,0
1047,906,Ramesh Murthy,7,M,0
1048,907,Lakshmi Achar,59,F,0
1049,908,Vijay Kumar,70,M,0
1050,909,Suresh Patil,34,M,0
1051,910,Santosh Gowda,21,M,0
1052,911,Nandini Kumar,48,F,0
1053,912,Shobha Shetty,67,F,0
1054,913,Sowmya Poojary,14,F,0
1055,914,Yogesh Bhat,51,M,0
1056,915,Radha Naik,44,F,0
1057,915,Anil Iyer,24,M,0
1058,916,Basavaraj Reddy,70,M,0
1059,917,Ravi Rao,41,M,0
1060,918,Shobha Kumar,29,F,0
1061,919,Ravi Iyer,43,M,0
1062,920,Ganesh Patil,45,M,0
1063,921,Shwetha Achar,20,F,0
1064,922,Roopa Reddy,8,F,0
1065,923,Rekha Iyer,53,F,0
1066,924,Kavya Naidu,58,F,0
1067,925,Shwetha Murthy,27,F,0
1068,925,Basavaraj Shetty,61,M,0
1069,926,Geeta Iyer,54,F,0
1070,927,Anita Naidu,20,F,0
1071,928,Manjunath Murthy,10,M,0
1072,929,Kavya Kumar,75,F,0
1073,930,Kumar Gowda,43,M,0
1074,931,Deepa Reddy,16,F,0
1075,932,Shwetha Reddy,59,F,0
1076,933,Shwetha Rao,47,F,0
1077,934,Manjunath Naidu,11,M,0
1078,935,Roopa Kumar,46,F,0
1079,936,Lakshmi Kumar,8,F,0
1080,936,Yogesh Murthy,29,M,0
1081,937,Roopa Gowda,39,F,0
1082,938,Kumar Hegde,16,M,0
1083,939,Lakshmi Setty,49,F,0
1084,939,Shobha Bhat,28,F,0
1085,940,Girish Bhat,55,M,0
1086,941,Santosh Achar,49,M,0
1087,942,Deepa Poojary,69,F,0
1088,943,Harish Achar,64,M,0
1089,944,Kumar Poojary,59,M,0
1090,945,Yogesh Rao,17,M,0
1091,945,Lakshmi Reddy,33,F,0
1092,946,Sowmya Bhat,45,F,0
1093,946,Bhagya Patil,5,F,0
1094,947,Radha Iyer,27,F,0
1095,948,Nagaraj Achar,26,M,0
1096,948,Nandini Kumar,67,F,0
1097,949,Geeta Naidu,11,F,0
1098,950,Mahesh Naidu,10,M,0
1099,951,Naveen Patil,18,M,0
1100,952,Anil Murthy,34,M,0
1101,953,Ravi Gowda,42,M,0
1102,954,Srinivas Achar,34,M,0
1103,955,Vidya Shetty,73,F,0
1104,956,Kumar Gowda,23,M,0
1105,956,Savitha Iyer,30,F,0
1106,957,Radha Rao,53,F,0
1107,958,Bhagya Kumar,10,F,0
1108,959,Radha Bhat,44,F,0
1109,959,Vijay Patil,24,M,0
1110,960,Ramesh Shetty,24,M,0
1111,960,Raghu Setty,23,M,0
1112,961,Roopa Murthy,38,F,0
1113,962,Geeta Patil,24,F,0
1114,963,Ramesh Gowda,22,M,0
1115,963,Bhagya Rao,74,F,0
1116,964,Kumar Murthy,21,M,0
1117,965,Savitha Bhat,26,F,0
1118,966,Roopa Murthy,24,F,0
1119,967,Srinivas Bhat,57,M,0
1120,968,Prakash Iyer,73,M,0
1121,968,Shivaraj Shetty,39,M,0
1122,969,Chaya Achar,24,F,0
1123,970,Girish Patil,34,M,0
1124,970,Vidya Reddy,34,F,0
1125,971,Radha Reddy,33,F,0
1126,972,Priya Naik,65,F,0
1127,972,Chaya Reddy,68,F,0
1128,973,Mahesh Patil,14,M,0
1129,974,Manjula Reddy,31,F,0
1130,975,Priya Shetty,15,F,0
1131,976,Priya Murthy,28,F,0
1132,977,Nandini Bhat,24,F,0
1133,978,Vidya Naik,58,F,0
1134,979,Priya Iyer,26,F,0
1135,980,Shwetha Naidu,35,F,0
1136,981,Kavya Hegde,52,F,0
1137,982,Bhagya Poojary,73,F,0
1138,983,Yogesh Hegde,44,M,0
1139,983,Vidya Shetty,20,F,0
1140,984,Roopa Bhat,6,F,0
1141,985,Shwetha Murthy,11,F,0
1142,986,Savitha Naidu,75,F,0
1143,987,Pooja Achar,33,F,0
1144,987,Vidya Setty,38,F,0
1145,988,Shobha Gowda,11,F,0
1146,989,Santosh Setty,73,M,0
1147,990,Shobha Poojary,31,F,0
1148,991,Pooja Naidu,56,F,0
1149,992,Savitha Patil,9,F,0
1150,992,Vijay Hegde,70,M,0
1151,993,Kumar Setty,38,M,0
1152,994,Shwetha Poojary,43,F,0
1153,995,Roopa Achar,56,F,0
1154,996,Anil Hegde,8,M,0
1155,997,Suresh Setty,22,M,0
1156,998,Lakshmi Iyer,66,F,0
1157,999,Kavya Rao,20,F,0
1158,1000,Suresh Reddy,43,M,0
1159,1001,Harish Iyer,31,M,0
1160,1002,Kavya Patil,53,F,0
1161,1003,Manjula Setty,44,F,0
1162,1004,Deepa Naidu,54,F,0
1163,1005,Kumar Naik,53,M,0
1164,1006,Girish Rao,75,M,0
1165,1007,Vijay Poojary,71,M,0
1166,1007,Santosh Murthy,43,M,0
1167,1008,Bhagya Patil,26,F,0
1168,1009,Pooja Hegde,51,F,0
1169,1010,Suresh Shetty,73,M,0
1170,1011,Shobha Bhat,17,F,0
1171,1012,Manjula Kumar,39,F,0
1172,1013,Nagaraj Poojary,20,M,0
1173,1014,Suresh Patil,9,M,0
1174,1015,Ganesh Setty,49,M,0
1175,1016,Roopa Naidu,42,F,0
1176,1017,Suresh Poojary,59,M,0
1177,1018,Kumar Kumar,64,M,0
1178,1019,Basavaraj Rao,66,M,0
1179,1020,Anita Shetty,34,F,0
1180,1021,Roopa Iyer,42,F,0
1181,1022,Anita Poojary,9,F,0
1182,1023,Shivaraj Naik,7,M,0
1183,1024,Kavya Naidu,54,F,0
1184,1025,Sunita Achar,56,F,0
1185,1026,Manjula Poojary,11,F,0
1186,1027,Girish Poojary,10,M,0
1187,1028,Kavya Patil,54,F,0
1188,1029,Ramesh Murthy,33,M,0
1189,1030,Santosh Iyer,28,M,0
1190,1031,Anil Shetty,14,M,0
1191,1032,Pooja Naik,26,F,0
1192,1033,Deepa Poojary,66,F,0
1193,1034,Kavya Bhat,35,F,0
1194,1035,Manjula Gowda,68,F,0
1195,1035,Chaya Poojary,24,F,0
1196,1036,Sowmya Poojary,70,F,0
1197,1037,Ravi Naik,5,M,0
1198,1038,Manjunath Gowda,62,M,0
1199,1039,Rekha Kumar,60,F,0
1200,1040,Vidya Iyer,35,F,0
1201,1041,Naveen Iyer,8,M,0
1202,1042,Raghu Murthy,21,M,0
1203,1043,Naveen Poojary,30,M,0
1204,1044,Manjunath Setty,41,M,0
1205,1045,Deepa Iyer,49,F,0
1206,1046,Rekha Poojary,47,F,0
1207,1047,Prakash Setty,28,M,0
1208,1048,Shobha Poojary,7,F,0
1209,1049,Raghu Iyer,43,M,0
1210,1050,Kavya Iyer,24,F,0
1211,1051,Nagaraj Naik,38,M,0
1212,1052,Yogesh Gowda,61,M,0
1213,1053,Shwetha Hegde,63,F,0
1214,1054,Mahesh Naidu,44,M,0
1215,1055,Pooja Rao,35,F,0
1216,1056,Basavaraj Poojary,54,M,0
1217,1057,Nandini Setty,42,F,0
1218,1058,Sowmya Reddy,30,F,0
1219,1059,Basavaraj Hegde,64,M,0
1220,1060,Anita Achar,40,F,0
1221,1060,Girish Naik,32,M,0
1222,1061,Deepa Shetty,61,F,0
1223,1062,Deepa Kumar,58,F,0
1224,1063,Kavya Rao,47,F,0
1225,1064,Raghu Reddy,42,M,0
1226,1065,Basavaraj Naidu,6,M,0
1227,1066,Mahesh Shetty,48,M,0
1228,1067,Roopa Naidu,25,F,0
1229,1068,Deepa Poojary,8,F,0
1230,1069,Anil Naik,35,M,0
1231,1070,Prakash Naidu,14,M,0
1232,1071,Deepa Naik,42,F,0
1233,1072,Harish Shetty,67,M,0
1234,1072,Raghu Murthy,10,M,0
1235,1073,Rekha Poojary,47,F,0
1236,1074,Ganesh Poojary,65,M,0
1237,1075,Shivaraj Hegde,44,M,0
1238,1076,Shwetha Naidu,22,F,0
1239,1077,Deepa Iyer,5,F,0
1240,1077,Geeta Rao,17,F,0
1241,1078,Pooja Naidu,18,F,0
1242,1079,Bhagya Poojary,29,F,0
1243,1080,Kavya Reddy,25,F,0
1244,1081,Savitha Patil,47,F,0
1245,1082,Naveen Shetty,58,M,0
1246,1083,Geeta Patil,50,F,0
1247,1084,Sunita Reddy,70,F,0
1248,1085,Naveen Setty,26,M,0
1249,1086,Shivaraj Naidu,9,M,0
1250,1087,Kumar Poojary,22,M,0
1251,1088,Roopa Setty,31,F,0
1252,1089,Shobha Patil,69,F,0
1253,1090,Suresh Poojary,72,M,0
1254,1090,Radha Achar,50,F,0
1255,1091,Suresh Naik,10,M,0
1256,1092,Nandini Setty,26,F,0
1257,1093,Geeta Iyer,34,F,0
1258,1093,Kavya Naidu,67,F,0
1259,1094,Raghu Rao,43,M,0
1260,1095,Harish Gowda,11,M,0
1261,1096,Shivaraj Reddy,13,M,0
1262,1097,Deepa Achar,30,F,0
1263,1098,Girish Murthy,41,M,0
1264,1099,Vidya Rao,47,F,0
1265,1100,Nagaraj Kumar,62,M,0
1266,1101,Rekha Naik,64,F,0
1267,1101,Srinivas Patil,42,M,0
1268,1102,Shobha Naidu,20,F,0
1269,1103,Basavaraj Bhat,38,M,0
1270,1104,Deepa Bhat,66,F,0
1271,1105,Lakshmi Setty,29,F,0
1272,1106,Anita Reddy,53,F,0
1273,1107,Savitha Reddy,56,F,0
1274,1108,Raghu Setty,64,M,0
1275,1109,Roopa Setty,72,F,0
1276,1110,Pooja Bhat,27,F,0
1277,1111,Lakshmi Poojary,63,F,0
1278,1112,Vijay Iyer,62,M,0
1279,1113,Ravi Bhat,55,M,0
1280,1114,Srinivas Naidu,27,M,0
1281,1114,Manjunath Reddy,41,M,0
1282,1115,Suresh Hegde,54,M,0
1283,1116,Bhagya Iyer,55,F,0
1284,1116,Yogesh Bhat,16,M,0
1285,1117,Pooja Bhat,32,F,0
1286,1117,Mahesh Hegde,17,M,0
1287,1118,Priya Patil,65,F,0
1288,1119,Prakash Gowda,18,M,0
1289,1120,Naveen Gowda,71,M,0
1290,1121,Shwetha Achar,64,F,0
1291,1122,Shobha Bhat,71,F,0
1292,1123,Deepa Bhat,50,F,0
1293,1124,Lakshmi Setty,56,F,0
1294,1125,Manjunath Hegde,32,M,0
1295,1126,Savitha Poojary,65,F,0
1296,1127,Savitha Shetty,52,F,0
1297,1128,Pooja Setty,44,F,0
1298,1129,Savitha Hegde,47,F,0
1299,1130,Basavaraj Rao,52,M,0
1300,1131,Naveen Hegde,12,M,0
1301,1132,Lakshmi Rao,8,F,0
1302,1132,Ganesh Iyer,65,M,0
1303,1133,Lakshmi Shetty,58,F,0
1304,1134,Manjula Hegde,12,F,0
1305,1135,Manjunath Rao,50,M,0
1306,1135,Pooja Gowda,50,F,0
1307,1136,Geeta Hegde,45,F,0
1308,1137,Roopa Murthy,10,F,0
1309,1138,Geeta Hegde,26,F,0
1310,1139,Shobha Rao,59,F,0
1311,1140,Manjula Achar,26,F,0
1312,1140,Girish Naidu,18,M,0
1313,1141,Harish Rao,27,M,0
1314,1142,Nagaraj Reddy,50,M,0
1315,1143,Ramesh Murthy,54,M,0
1316,1144,Ramesh Achar,44,M,0
1317,1145,Radha Patil,48,F,0
1318,1146,Shwetha Shetty,39,F,0
1319,1147,Raghu Gowda,9,M,0
1320,1148,Rekha Hegde,72,F,0
1321,1149,Ganesh Poojary,40,M,0
1322,1150,Roopa Gowda,74,F,0
1323,1151,Manjula Setty,63,F,0
1324,1152,Shivaraj Bhat,71,M,0
1325,1153,Naveen Bhat,44,M,0
1326,1153,Kumar Reddy,67,M,0
1327,1154,Bhagya Naidu,30,F,0
1328,1155,Rekha Reddy,71,F,0
1329,1156,Ganesh Hegde,48,M,0
1330,1157,Rekha Bhat,25,F,0
1331,1158,Girish Reddy,22,M,0
1332,1159,Vijay Bhat,22,M,0
1333,1160,Suresh Achar,36,M,0
1334,1161,Srinivas Rao,75,M,0
1335,1162,Nandini Achar,46,F,0
1336,1163,Anil Iyer,23,M,0
1337,1164,Pooja Achar,53,F,0
1338,1165,Harish Shetty,39,M,0
1339,1165,Ramesh Gowda,25,M,0
1340,1166,Geeta Kumar,13,F,0
1341,1167,Priya Achar,25,F,0
1342,1168,Roopa Shetty,29,F,0
1343,1168,Manjunath Poojary,19,M,0
1344,1169,Vijay Poojary,14,M,0
1345,1170,Geeta Setty,21,F,0
1346,1171,Deepa Achar,65,F,0
1347,1172,Shwetha Naik,65,F,0
1348,1172,Anil Achar,20,M,0
1349,1173,Pooja Hegde,14,F,0
1350,1174,Nandini Shetty,21,F,0
1351,1175,Sunita Hegde,54,F,0
1352,1176,Sunita Shetty,75,F,0
1353,1177,Pooja Murthy,27,F,0
1354,1177,Ravi Patil,42,M,0
1355,1178,Yogesh Bhat,49,M,0
1356,1179,Nagaraj Gowda,28,M,0
1357,1180,Bhagya Kumar,21,F,0
1358,1181,Kumar Achar,57,M,0
1359,1182,Shivaraj Gowda,45,M,0
1360,1183,Raghu Iyer,14,M,0
1361,1184,Raghu Bhat,65,M,0
1362,1185,Girish Shetty,70,M,0
1363,1186,Priya Iyer,58,F,0
1364,1187,Harish Murthy,52,M,0
1365,1188,Deepa Naik,66,F,0
1366,1189,Chaya Murthy,8,F,0
1367,1190,Suresh Kumar,10,M,0
1368,1190,Srinivas Naik,14,M,0
1369,1191,Yogesh Shetty,70,M,0
1370,1192,Roopa Rao,42,F,0
1371,1193,Bhagya Kumar,27,F,0
1372,1193,Deepa Hegde,51,F,0
1373,1194,Mahesh Naik,63,M,0
1374,1194,Bhagya Poojary,59,F,0
1375,1195,Kumar Poojary,44,M,0
1376,1195,Girish Hegde,58,M,0
1377,1196,Priya Gowda,60,F,0
1378,1197,Lakshmi Hegde,69,F,0
1379,1197,Girish Naidu,36,M,0
1380,1198,Santosh Iyer,32,M,0
1381,1199,Vijay Patil,60,M,0
1382,1200,Geeta Iyer,53,F,0
1383,1201,Sowmya Naidu,9,F,0
1384,1202,Nagaraj Gowda,30,M,0
1385,1203,Sowmya Murthy,41,F,0
1386,1203,Geeta Reddy,5,F,0
1387,1204,Anil Gowda,45,M,0
1388,1205,Prakash Setty,14,M,0
1389,1206,Rekha Iyer,10,F,0
1390,1206,Radha Naidu,38,F,0
1391,1207,Lakshmi Poojary,16,F,0
1392,1208,Manjula Reddy,67,F,0
1393,1209,Radha Naidu,7,F,0
1394,1210,Kumar Gowda,72,M,0
1395,1211,Anil Poojary,21,M,0
1396,1212,Ramesh Naidu,11,M,0
1397,1213,Harish Hegde,55,M,0
1398,1214,Shobha Gowda,28,F,0
1399,1215,Raghu Poojary,26,M,0
1400,1215,Ramesh Hegde,44,M,0
1401,1216,Deepa Rao,24,F,0
1402,1217,Kumar Rao,22,M,0
1403,1218,Yogesh Naik,60,M,0
1404,1219,Bhagya Hegde,36,F,0
1405,1220,Rekha Bhat,5,F,0
1406,1221,Ganesh Naidu,33,M,0
1407,1222,Vijay Naik,24,M,0
1408,1223,Savitha Achar,59,F,0
1409,1224,Mahesh Kumar,56,M,0
1410,1225,Savitha Murthy,37,F,0
1411,1226,Nagaraj Naik,64,M,0
1412,1227,Vidya Naik,28,F,0
1413,1228,Sunita Gowda,22,F,0
1414,1229,Yogesh Kumar,48,M,0
1415,1230,Sowmya Hegde,60,F,0
1416,1231,Ganesh Murthy,67,M,0
1417,1232,Vijay Reddy,62,M,0
1418,1233,Kavya Naidu,75,F,0
1419,1234,Girish Reddy,55,M,0
1420,1234,Shobha Shetty,18,F,0
1421,1235,Vijay Setty,68,M,0
1422,1236,Geeta Gowda,48,F,0
1423,1237,Savitha Naik,32,F,0
1424,1238,Girish Naik,19,M,0
1425,1239,Rekha Poojary,28,F,0
1426,1240,Anil Setty,33,M,0
1427,1241,Radha Shetty,21,F,0
1428,1242,Srinivas Shetty,51,M,0
1429,1242,Santosh Naidu,19,M,0
1430,1243,Srinivas Poojary,48,M,0
1431,1244,Vidya Iyer,39,F,0
